id_siniestro;fecha_siniestro;anio_siniestro;modo_desplazamiento_victima;sexo_victima;edad_victima;GRAVEdad_victima;rol_victima;fecha_fallecimiento_victima
LC-2019-0528676;2019-08-24;2019;SD;M;33;LEVE;SD;
LC-2019-0001382;2019-08-24;2019;SD;M;40;LEVE;SD;
LC-2019-0529340;2019-08-24;2019;SD;M;43;LEVE;SD;
LC-2019-0529190;2019-08-24;2019;SD;M;44;LEVE;SD;
LC-2019-0529190;2019-08-24;2019;SD;M;44;LEVE;SD;
LC-2019-0528386;2019-08-24;2019;SD;M;46;LEVE;SD;
LC-2019-0528830;2019-08-24;2019;SD;M;52;LEVE;SD;
LC-2019-0529041;2019-08-24;2019;SD;M;54;LEVE;SD;
LC-2019-0528871;2019-08-24;2019;SD;M;72;LEVE;SD;
LC-2019-0530436;2019-08-25;2019;SD;M;23;LEVE;SD;
LC-2019-0529954;2019-08-25;2019;SD;M;24;LEVE;SD;
LC-2019-0529949;2019-08-25;2019;SD;M;28;LEVE;SD;
LC-2019-0529408;2019-08-25;2019;SD;M;30;LEVE;SD;
LC-2019-0529597;2019-08-25;2019;SD;M;35;LEVE;SD;
LC-2019-0529552;2019-08-25;2019;SD;M;39;LEVE;SD;
LC-2019-0529816;2019-08-25;2019;SD;M;39;LEVE;SD;
LC-2019-0529769;2019-08-25;2019;SD;M;40;LEVE;SD;
LC-2019-0543470;2019-08-25;2019;SD;M;41;LEVE;SD;
LC-2019-0585757;2019-08-25;2019;SD;M;43;LEVE;SD;
LC-2019-0529602;2019-08-25;2019;SD;M;45;LEVE;SD;
LC-2019-0534936;2019-08-25;2019;SD;M;51;LEVE;SD;
LC-2019-0529595;2019-08-25;2019;SD;M;54;LEVE;SD;
LC-2019-0540757;2019-08-25;2019;SD;M;59;LEVE;SD;
LC-2019-0612929;2019-08-25;2019;SD;M;66;LEVE;SD;
LC-2019-0531215;2019-08-26;2019;SD;M;25;LEVE;SD;
LC-2019-0532869;2019-08-26;2019;SD;M;26;LEVE;SD;
LC-2019-0530667;2019-08-26;2019;SD;M;27;LEVE;SD;
LC-2019-0531212;2019-08-26;2019;SD;M;27;LEVE;SD;
LC-2019-0532836;2019-08-26;2019;SD;M;30;LEVE;SD;
LC-2019-0530614;2019-08-26;2019;SD;M;32;LEVE;SD;
LC-2019-0532267;2019-08-26;2019;SD;M;34;LEVE;SD;
LC-2019-0531655;2019-08-26;2019;SD;M;35;LEVE;SD;
LC-2019-0531841;2019-08-26;2019;SD;M;35;LEVE;SD;
LC-2019-0530577;2019-08-26;2019;SD;M;37;LEVE;SD;
LC-2019-0531685;2019-08-26;2019;SD;M;39;LEVE;SD;
LC-2019-0533223;2019-08-26;2019;SD;M;41;LEVE;SD;
LC-2019-0533206;2019-08-26;2019;SD;M;42;LEVE;SD;
LC-2019-0532086;2019-08-26;2019;SD;M;46;LEVE;SD;
LC-2019-0531000;2019-08-26;2019;SD;M;51;LEVE;SD;
LC-2019-0531636;2019-08-26;2019;SD;M;53;LEVE;SD;
LC-2019-0532499;2019-08-26;2019;SD;M;SD;LEVE;SD;
LC-2019-0534776;2019-08-27;2019;MOTO;M;44;GRAVE;SD;
LC-2019-0534190;2019-08-27;2019;SD;M;21;LEVE;SD;
LC-2019-0533722;2019-08-27;2019;SD;M;22;LEVE;SD;
LC-2019-0536059;2019-08-27;2019;SD;M;22;LEVE;SD;
LC-2019-0535590;2019-08-27;2019;SD;M;23;LEVE;SD;
LC-2019-0535871;2019-08-27;2019;SD;M;23;LEVE;SD;
LC-2019-0534829;2019-08-27;2019;SD;M;24;LEVE;SD;
LC-2019-0535894;2019-08-27;2019;SD;M;25;LEVE;SD;
LC-2019-0549450;2019-08-27;2019;SD;M;25;LEVE;SD;
LC-2019-0533606;2019-08-27;2019;SD;M;26;LEVE;SD;
LC-2019-0536146;2019-08-27;2019;SD;M;26;LEVE;SD;
LC-2019-0535507;2019-08-27;2019;SD;M;28;LEVE;SD;
LC-2019-0535293;2019-08-27;2019;SD;M;28;LEVE;SD;
LC-2019-0535447;2019-08-27;2019;SD;M;28;LEVE;SD;
LC-2019-0534618;2019-08-27;2019;SD;M;29;LEVE;SD;
LC-2019-0532625;2019-08-27;2019;SD;M;31;LEVE;SD;
LC-2019-0534615;2019-08-27;2019;SD;M;31;LEVE;SD;
LC-2019-0535980;2019-08-27;2019;SD;M;33;LEVE;SD;
LC-2019-0535156;2019-08-27;2019;SD;M;33;LEVE;SD;
LC-2019-0535780;2019-08-27;2019;SD;M;34;LEVE;SD;
LC-2019-0538459;2019-08-27;2019;SD;M;35;LEVE;SD;
LC-2019-0535156;2019-08-27;2019;SD;M;37;LEVE;SD;
LC-2019-0535367;2019-08-27;2019;SD;M;45;LEVE;SD;
LC-2019-0535785;2019-08-27;2019;SD;M;45;LEVE;SD;
LC-2019-0534518;2019-08-27;2019;SD;M;49;LEVE;SD;
LC-2019-0535835;2019-08-27;2019;SD;M;50;LEVE;SD;
LC-2019-0534009;2019-08-27;2019;SD;M;51;LEVE;SD;
LC-2019-0534510;2019-08-27;2019;SD;M;51;LEVE;SD;
LC-2019-0535858;2019-08-27;2019;SD;M;52;LEVE;SD;
LC-2019-0534430;2019-08-27;2019;SD;M;54;LEVE;SD;
LC-2019-0533606;2019-08-27;2019;SD;M;57;LEVE;SD;
LC-2019-0535924;2019-08-27;2019;SD;M;58;LEVE;SD;
LC-2019-0534530;2019-08-27;2019;SD;M;62;LEVE;SD;
LC-2019-0535637;2019-08-27;2019;SD;M;62;LEVE;SD;
LC-2019-0535119;2019-08-27;2019;SD;M;63;LEVE;SD;
LC-2019-0535252;2019-08-27;2019;SD;M;74;LEVE;SD;
LC-2019-0538425;2019-08-27;2019;SD;M;SD;LEVE;SD;
LC-2019-0558716;2019-08-27;2019;SD;M;SD;LEVE;SD;
LC-2019-0536215;2019-08-28;2019;SD;M;21;LEVE;SD;
LC-2019-0538398;2019-08-28;2019;SD;M;21;LEVE;SD;
LC-2019-0538238;2019-08-28;2019;SD;M;23;LEVE;SD;
LC-2019-0536623;2019-08-28;2019;SD;M;24;LEVE;SD;
LC-2019-0538848;2019-08-28;2019;SD;M;25;LEVE;SD;
LC-2019-0538628;2019-08-28;2019;SD;M;28;LEVE;SD;
LC-2019-0536777;2019-08-28;2019;SD;M;30;LEVE;SD;
LC-2019-0537322;2019-08-28;2019;SD;M;34;LEVE;SD;
LC-2019-0537906;2019-08-28;2019;SD;M;34;LEVE;SD;
LC-2019-0538750;2019-08-28;2019;SD;M;35;LEVE;SD;
LC-2019-0536744;2019-08-28;2019;SD;M;37;LEVE;SD;
LC-2019-0537210;2019-08-28;2019;SD;M;37;LEVE;SD;
LC-2019-0538075;2019-08-28;2019;SD;M;38;LEVE;SD;
LC-2019-0538371;2019-08-28;2019;SD;M;39;LEVE;SD;
LC-2019-0538738;2019-08-28;2019;SD;M;39;LEVE;SD;
LC-2019-0537371;2019-08-28;2019;SD;M;40;LEVE;SD;
LC-2019-0538399;2019-08-28;2019;SD;M;40;LEVE;SD;
LC-2019-0538737;2019-08-28;2019;SD;M;41;LEVE;SD;
LC-2019-0536689;2019-08-28;2019;SD;M;48;LEVE;SD;
LC-2019-0538888;2019-08-28;2019;SD;M;48;LEVE;SD;
LC-2019-0538894;2019-08-28;2019;SD;M;51;LEVE;SD;
LC-2019-0539533;2019-08-28;2019;SD;M;56;LEVE;SD;
LC-2019-0538526;2019-08-28;2019;SD;M;59;LEVE;SD;
LC-2019-0540517;2019-08-29;2019;SD;M;8;LEVE;SD;
LC-2019-0540575;2019-08-29;2019;SD;M;18;LEVE;SD;
LC-2019-0541613;2019-08-29;2019;SD;M;19;LEVE;SD;
LC-2019-0539050;2019-08-29;2019;SD;M;20;LEVE;SD;
LC-2019-0541722;2019-08-29;2019;SD;M;26;LEVE;SD;
LC-2019-0541751;2019-08-29;2019;SD;M;27;LEVE;SD;
LC-2019-0540363;2019-08-29;2019;SD;M;28;LEVE;SD;
HC-2019-0539129;2019-08-29;2019;SD;M;29;LEVE;SD;
LC-2019-0542864;2019-08-29;2019;SD;M;29;LEVE;SD;
LC-2019-0541431;2019-08-29;2019;SD;M;30;LEVE;SD;
LC-2019-0541664;2019-08-29;2019;SD;M;30;LEVE;SD;
LC-2019-0540333;2019-08-29;2019;SD;M;31;LEVE;SD;
LC-2019-0541749;2019-08-29;2019;SD;M;33;LEVE;SD;
LC-2019-0541628;2019-08-29;2019;SD;M;36;LEVE;SD;
LC-2019-0539327;2019-08-29;2019;SD;M;37;LEVE;SD;
LC-2019-0540575;2019-08-29;2019;SD;M;38;LEVE;SD;
LC-2019-0541659;2019-08-29;2019;SD;M;38;LEVE;SD;
LC-2019-0541012;2019-08-29;2019;SD;M;41;LEVE;SD;
LC-2019-0541583;2019-08-29;2019;SD;M;46;LEVE;SD;
LC-2019-0541420;2019-08-29;2019;SD;M;48;LEVE;SD;
LC-2019-0539616;2019-08-29;2019;SD;M;56;LEVE;SD;
LC-2019-0541608;2019-08-29;2019;SD;M;60;LEVE;SD;
LC-2019-0540423;2019-08-29;2019;SD;M;69;LEVE;SD;
LC-2019-0540387;2019-08-29;2019;SD;M;SD;LEVE;SD;
LC-2019-0544409;2019-08-30;2019;MOTO;M;32;GRAVE;SD;
LC-2019-0544348;2019-08-30;2019;SD;M;19;LEVE;SD;
LC-2019-0543872;2019-08-30;2019;SD;M;20;LEVE;SD;
LC-2019-0543915;2019-08-30;2019;SD;M;21;LEVE;SD;
LC-2019-0543911;2019-08-30;2019;SD;M;22;LEVE;SD;
LC-2019-0542020;2019-08-30;2019;SD;M;23;LEVE;SD;
LC-2019-0543101;2019-08-30;2019;SD;M;24;LEVE;SD;
LC-2019-0543792;2019-08-30;2019;SD;M;28;LEVE;SD;
LC-2019-0589292;2019-08-30;2019;SD;M;30;LEVE;SD;
LC-2019-0543805;2019-08-30;2019;SD;M;34;LEVE;SD;
LC-2019-0543891;2019-08-30;2019;SD;M;35;LEVE;SD;
LC-2019-0543515;2019-08-30;2019;SD;M;39;LEVE;SD;
LC-2019-0544142;2019-08-30;2019;SD;M;41;LEVE;SD;
LC-2019-0544417;2019-08-30;2019;SD;M;41;LEVE;SD;
LC-2019-0543066;2019-08-30;2019;SD;M;42;LEVE;SD;
LC-2019-0543159;2019-08-30;2019;SD;M;46;LEVE;SD;
LC-2019-0544370;2019-08-30;2019;SD;M;47;LEVE;SD;
LC-2019-0544339;2019-08-30;2019;SD;M;49;LEVE;SD;
LC-2019-0475101;2019-08-30;2019;SD;M;50;LEVE;SD;
LC-2019-0542042;2019-08-30;2019;SD;M;52;LEVE;SD;
LC-2019-0542156;2019-08-30;2019;SD;M;53;LEVE;SD;
LC-2019-0543823;2019-08-30;2019;SD;M;61;LEVE;SD;
LC-2019-0543759;2019-08-30;2019;SD;M;71;LEVE;SD;
LC-2019-0544129;2019-08-30;2019;SD;M;SD;LEVE;SD;
LC-2019-0544272;2019-08-30;2019;SD;M;SD;LEVE;SD;
LC-2019-0544364;2019-08-30;2019;SD;M;SD;LEVE;SD;
LC-2019-0545908;2019-08-31;2019;MOTO;M;32;GRAVE;SD;
LC-2019-0545285;2019-08-31;2019;MOTO;M;34;GRAVE;SD;
LC-2019-0545533;2019-08-31;2019;SD;M;5;LEVE;SD;
LC-2019-0545880;2019-08-31;2019;SD;M;21;LEVE;SD;
LC-2019-0545665;2019-08-31;2019;SD;M;26;LEVE;SD;
LC-2019-0545900;2019-08-31;2019;SD;M;27;LEVE;SD;
LC-2019-0544861;2019-08-31;2019;SD;M;32;LEVE;SD;
LC-2019-0545787;2019-08-31;2019;SD;M;36;LEVE;SD;
LC-2019-0545551;2019-08-31;2019;SD;M;38;LEVE;SD;
LC-2019-0545900;2019-08-31;2019;SD;M;39;LEVE;SD;
LC-2019-0548267;2019-08-31;2019;SD;M;41;LEVE;SD;
LC-2019-0544910;2019-08-31;2019;SD;M;43;LEVE;SD;
LC-2019-0544995;2019-08-31;2019;SD;M;54;LEVE;SD;
LC-2019-0545803;2019-08-31;2019;SD;M;58;LEVE;SD;
LC-2019-0544861;2019-08-31;2019;SD;M;59;LEVE;SD;
LC-2019-0544861;2019-08-31;2019;SD;M;66;LEVE;SD;
LC-2019-0545820;2019-08-31;2019;SD;M;SD;LEVE;SD;
LC-2019-0547054;2019-09-01;2019;SD;M;25;LEVE;SD;
LC-2019-0546721;2019-09-01;2019;SD;M;28;LEVE;SD;
LC-2019-0546016;2019-09-01;2019;SD;M;32;LEVE;SD;
LC-2019-0546979;2019-09-01;2019;SD;M;40;LEVE;SD;
LC-2019-0546510;2019-09-01;2019;SD;M;42;LEVE;SD;
LC-2019-0546061;2019-09-01;2019;SD;M;45;LEVE;SD;
LC-2019-0546458;2019-09-01;2019;SD;M;65;LEVE;SD;
LC-2019-0547144;2019-09-01;2019;SD;M;67;LEVE;SD;
LC-2019-0547096;2019-09-01;2019;SD;M;SD;LEVE;SD;
LC-2019-0549674;2019-09-02;2019;SD;M;20;LEVE;SD;
LC-2019-0549888;2019-09-02;2019;SD;M;21;LEVE;SD;
LC-2019-0547476;2019-09-02;2019;SD;M;23;LEVE;SD;
LC-2019-0549337;2019-09-02;2019;SD;M;27;LEVE;SD;
LC-2019-0549794;2019-09-02;2019;SD;M;27;LEVE;SD;
LC-2019-0547716;2019-09-02;2019;SD;M;28;LEVE;SD;
LC-2019-0549549;2019-09-02;2019;SD;M;28;LEVE;SD;
LC-2019-0549771;2019-09-02;2019;SD;M;28;LEVE;SD;
LC-2019-0549604;2019-09-02;2019;SD;M;29;LEVE;SD;
LC-2019-0549292;2019-09-02;2019;SD;M;30;LEVE;SD;
LC-2019-0549087;2019-09-02;2019;SD;M;33;LEVE;SD;
LC-2019-0549686;2019-09-02;2019;SD;M;34;LEVE;SD;
LC-2019-0548030;2019-09-02;2019;SD;M;35;LEVE;SD;
LC-2019-0549095;2019-09-02;2019;SD;M;36;LEVE;SD;
LC-2019-0548241;2019-09-02;2019;SD;M;39;LEVE;SD;
LC-2019-0549395;2019-09-02;2019;SD;M;40;LEVE;SD;
LC-2019-0547959;2019-09-02;2019;SD;M;41;LEVE;SD;
LC-2019-0549707;2019-09-02;2019;SD;M;SD;LEVE;SD;
LC-2019-0552199;2019-09-03;2019;SD;M;12;LEVE;SD;
LC-2019-0551653;2019-09-03;2019;SD;M;19;LEVE;SD;
LC-2019-0552325;2019-09-03;2019;SD;M;19;LEVE;SD;
LC-2019-0551883;2019-09-03;2019;SD;M;23;LEVE;SD;
LC-2019-0552654;2019-09-03;2019;SD;M;23;LEVE;SD;
LC-2019-0552776;2019-09-03;2019;SD;M;23;LEVE;SD;
LC-2019-0552670;2019-09-03;2019;SD;M;24;LEVE;SD;
LC-2019-0551538;2019-09-03;2019;SD;M;27;LEVE;SD;
LC-2019-0552544;2019-09-03;2019;SD;M;27;LEVE;SD;
LC-2019-0552626;2019-09-03;2019;SD;M;28;LEVE;SD;
LC-2019-0551517;2019-09-03;2019;SD;M;29;LEVE;SD;
LC-2019-0552199;2019-09-03;2019;SD;M;33;LEVE;SD;
LC-2019-0550655;2019-09-03;2019;SD;M;34;LEVE;SD;
LC-2019-0553457;2019-09-03;2019;SD;M;35;LEVE;SD;
LC-2019-0552654;2019-09-03;2019;SD;M;36;LEVE;SD;
LC-2019-0550935;2019-09-03;2019;SD;M;37;LEVE;SD;
LC-2019-0552391;2019-09-03;2019;SD;M;39;LEVE;SD;
LC-2019-0551800;2019-09-03;2019;SD;M;41;LEVE;SD;
LC-2019-0551361;2019-09-03;2019;SD;M;43;LEVE;SD;
LC-2019-0550924;2019-09-03;2019;SD;M;45;LEVE;SD;
LC-2019-0551252;2019-09-03;2019;SD;M;47;LEVE;SD;
LC-2019-0551839;2019-09-03;2019;SD;M;48;LEVE;SD;
LC-2019-0550935;2019-09-03;2019;SD;M;53;LEVE;SD;
LC-2019-0551128;2019-09-03;2019;SD;M;SD;LEVE;SD;
LC-2019-0553953;2019-09-03;2019;SD;M;SD;LEVE;SD;
LC-2019-0554962;2019-09-04;2019;SD;M;17;LEVE;SD;
LC-2019-0553674;2019-09-04;2019;SD;M;18;LEVE;SD;
LC-2019-0555398;2019-09-04;2019;SD;M;19;LEVE;SD;
LC-2019-0554101;2019-09-04;2019;SD;M;23;LEVE;SD;
LC-2019-0555150;2019-09-04;2019;SD;M;23;LEVE;SD;
LC-2019-0557825;2019-09-04;2019;SD;M;24;LEVE;SD;
LC-2019-0554011;2019-09-04;2019;SD;M;26;LEVE;SD;
LC-2019-0554485;2019-09-04;2019;SD;M;26;LEVE;SD;
LC-2019-0552792;2019-09-04;2019;SD;M;28;LEVE;SD;
LC-2019-0555030;2019-09-04;2019;SD;M;29;LEVE;SD;
LC-2019-0554851;2019-09-04;2019;SD;M;32;LEVE;SD;
LC-2019-0554978;2019-09-04;2019;SD;M;32;LEVE;SD;
LC-2019-0553114;2019-09-04;2019;SD;M;33;LEVE;SD;
LC-2019-0552839;2019-09-04;2019;SD;M;35;LEVE;SD;
LC-2019-0570599;2019-09-04;2019;SD;M;35;LEVE;SD;
LC-2019-0554448;2019-09-04;2019;SD;M;36;LEVE;SD;
LC-2019-0554889;2019-09-04;2019;SD;M;37;LEVE;SD;
LC-2019-0553146;2019-09-04;2019;SD;M;39;LEVE;SD;
LC-2019-0553690;2019-09-04;2019;SD;M;43;LEVE;SD;
LC-2019-0554962;2019-09-04;2019;SD;M;43;LEVE;SD;
LC-2019-0554076;2019-09-04;2019;SD;M;44;LEVE;SD;
LC-2019-0554152;2019-09-04;2019;SD;M;46;LEVE;SD;
LC-2019-0554325;2019-09-04;2019;SD;M;47;LEVE;SD;
LC-2019-0554398;2019-09-04;2019;SD;M;50;LEVE;SD;
LC-2019-0554639;2019-09-04;2019;SD;M;56;LEVE;SD;
LC-2019-0222144;2019-09-04;2019;SD;M;67;LEVE;SD;
LC-2019-0573464;2019-09-04;2019;SD;M;SD;LEVE;SD;
LC-2019-0288435;2019-09-05;2019;AUTO;M;34;GRAVE;SD;
LC-2019-0556310;2019-09-05;2019;SD;M;8;LEVE;SD;
LC-2019-0558047;2019-09-05;2019;SD;M;19;LEVE;SD;
LC-2019-0558059;2019-09-05;2019;SD;M;19;LEVE;SD;
LC-2019-0559767;2019-09-05;2019;SD;M;19;LEVE;SD;
LC-2019-0555531;2019-09-05;2019;SD;M;24;LEVE;SD;
LC-2019-0556605;2019-09-05;2019;SD;M;24;LEVE;SD;
LC-2019-0558834;2019-09-05;2019;SD;M;26;LEVE;SD;
LC-2019-0555981;2019-09-05;2019;SD;M;26;LEVE;SD;
LC-2019-0555715;2019-09-05;2019;SD;M;27;LEVE;SD;
LC-2019-0555983;2019-09-05;2019;SD;M;27;LEVE;SD;
LC-2019-0557746;2019-09-05;2019;SD;M;30;LEVE;SD;
LC-2019-0558115;2019-09-05;2019;SD;M;30;LEVE;SD;
LC-2019-0557539;2019-09-05;2019;SD;M;36;LEVE;SD;
LC-2019-0557803;2019-09-05;2019;SD;M;36;LEVE;SD;
LC-2019-0555144;2019-09-05;2019;SD;M;37;LEVE;SD;
LC-2019-0557549;2019-09-05;2019;SD;M;38;LEVE;SD;
LC-2019-0557887;2019-09-05;2019;SD;M;38;LEVE;SD;
LC-2019-0557887;2019-09-05;2019;SD;M;39;LEVE;SD;
LC-2019-0555761;2019-09-05;2019;SD;M;41;LEVE;SD;
LC-2019-0556471;2019-09-05;2019;SD;M;42;LEVE;SD;
LC-2019-0556632;2019-09-05;2019;SD;M;43;LEVE;SD;
LC-2019-0556976;2019-09-05;2019;SD;M;43;LEVE;SD;
LC-2019-0556147;2019-09-05;2019;SD;M;44;LEVE;SD;
LC-2019-0289379;2019-09-05;2019;SD;M;51;LEVE;SD;
LC-2019-0556739;2019-09-05;2019;SD;M;57;LEVE;SD;
LC-2019-0555944;2019-09-05;2019;SD;M;58;LEVE;SD;
LC-2019-0557099;2019-09-05;2019;SD;M;SD;LEVE;SD;
LC-2019-0557653;2019-09-05;2019;SD;M;SD;LEVE;SD;
LC-2019-0565386;2019-09-06;2019;SD;M;20;LEVE;SD;
LC-2019-0560014;2019-09-06;2019;SD;M;21;LEVE;SD;
LC-2019-0560085;2019-09-06;2019;SD;M;24;LEVE;SD;
LC-2019-0560272;2019-09-06;2019;SD;M;25;LEVE;SD;
LC-2019-0560007;2019-09-06;2019;SD;M;27;LEVE;SD;
LC-2019-0559974;2019-09-06;2019;SD;M;28;LEVE;SD;
LC-2019-0560965;2019-09-06;2019;SD;M;28;LEVE;SD;
LC-2019-0559437;2019-09-06;2019;SD;M;29;LEVE;SD;
LC-2019-0560331;2019-09-06;2019;SD;M;29;LEVE;SD;
LC-2019-0559727;2019-09-06;2019;SD;M;30;LEVE;SD;
LC-2019-0559347;2019-09-06;2019;SD;M;32;LEVE;SD;
LC-2019-0560595;2019-09-06;2019;SD;M;32;LEVE;SD;
LC-2019-0560287;2019-09-06;2019;SD;M;33;LEVE;SD;
LC-2019-0559737;2019-09-06;2019;SD;M;34;LEVE;SD;
LC-2019-0559964;2019-09-06;2019;SD;M;37;LEVE;SD;
LC-2019-0560615;2019-09-06;2019;SD;M;37;LEVE;SD;
LC-2019-0567347;2019-09-06;2019;SD;M;37;LEVE;SD;
LC-2019-0559561;2019-09-06;2019;SD;M;38;LEVE;SD;
LC-2019-0559815;2019-09-06;2019;SD;M;40;LEVE;SD;
LC-2019-0558603;2019-09-06;2019;SD;M;41;LEVE;SD;
LC-2019-0562064;2019-09-06;2019;SD;M;43;LEVE;SD;
LC-2019-0560632;2019-09-06;2019;SD;M;46;LEVE;SD;
LC-2019-0559431;2019-09-06;2019;SD;M;57;LEVE;SD;
LC-2019-0560267;2019-09-06;2019;SD;M;58;LEVE;SD;
LC-2019-0560528;2019-09-06;2019;SD;M;59;LEVE;SD;
LC-2019-0559585;2019-09-06;2019;SD;M;SD;LEVE;SD;
LC-2019-0559816;2019-09-06;2019;SD;M;SD;LEVE;SD;
LC-2019-0559820;2019-09-06;2019;SD;M;SD;LEVE;SD;
LC-2019-0560044;2019-09-06;2019;SD;M;SD;LEVE;SD;
LC-2019-0560103;2019-09-06;2019;SD;M;SD;LEVE;SD;
LC-2019-0560125;2019-09-06;2019;SD;M;SD;LEVE;SD;
LC-2019-0562074;2019-09-07;2019;MOTO;M;36;GRAVE;SD;
LC-2019-0562048;2019-09-07;2019;SD;M;18;LEVE;SD;
LC-2019-0561635;2019-09-07;2019;SD;M;23;LEVE;SD;
LC-2019-0561015;2019-09-07;2019;SD;M;32;LEVE;SD;
LC-2019-0561209;2019-09-07;2019;SD;M;40;LEVE;SD;
LC-2019-0561606;2019-09-07;2019;SD;M;43;LEVE;SD;
LC-2019-0561474;2019-09-07;2019;SD;M;78;LEVE;SD;
LC-2019-0563340;2019-09-08;2019;MOTO;M;30;GRAVE;SD;
LC-2019-0563239;2019-09-08;2019;SD;M;7;LEVE;SD;
LC-2019-0563326;2019-09-08;2019;SD;M;17;LEVE;SD;
LC-2019-0563284;2019-09-08;2019;SD;M;19;LEVE;SD;
LC-2019-0563471;2019-09-08;2019;SD;M;24;LEVE;SD;
LC-2019-0563026;2019-09-08;2019;SD;M;29;LEVE;SD;
LC-2019-0563026;2019-09-08;2019;SD;M;30;LEVE;SD;
LC-2019-0562321;2019-09-08;2019;SD;M;31;LEVE;SD;
LC-2019-0563471;2019-09-08;2019;SD;M;34;LEVE;SD;
LC-2019-0562315;2019-09-08;2019;SD;M;40;LEVE;SD;
LC-2019-0563326;2019-09-08;2019;SD;M;41;LEVE;SD;
LC-2019-0562952;2019-09-08;2019;SD;M;46;LEVE;SD;
LC-2019-0562679;2019-09-08;2019;SD;M;49;LEVE;SD;
LC-2019-0562484;2019-09-08;2019;SD;M;76;LEVE;SD;
LC-2019-0562484;2019-09-08;2019;SD;M;SD;LEVE;SD;
LC-2019-0589625;2019-09-08;2019;SD;M;SD;LEVE;SD;
LC-2019-0566015;2019-09-09;2019;SD;M;18;LEVE;SD;
LC-2019-0564867;2019-09-09;2019;SD;M;22;LEVE;SD;
LC-2019-0565755;2019-09-09;2019;SD;M;23;LEVE;SD;
LC-2019-0564257;2019-09-09;2019;SD;M;25;LEVE;SD;
LC-2019-0565679;2019-09-09;2019;SD;M;26;LEVE;SD;
LC-2019-0565801;2019-09-09;2019;SD;M;26;LEVE;SD;
LC-2019-0565947;2019-09-09;2019;SD;M;26;LEVE;SD;
LC-2019-0563530;2019-09-09;2019;SD;M;27;LEVE;SD;
LC-2019-0565450;2019-09-09;2019;SD;M;29;LEVE;SD;
LC-2019-0565450;2019-09-09;2019;SD;M;31;LEVE;SD;
LC-2019-0564307;2019-09-09;2019;SD;M;32;LEVE;SD;
LC-2019-0564652;2019-09-09;2019;SD;M;32;LEVE;SD;
LC-2019-0565217;2019-09-09;2019;SD;M;32;LEVE;SD;
LC-2019-0565798;2019-09-09;2019;SD;M;32;LEVE;SD;
LC-2019-0565755;2019-09-09;2019;SD;M;35;LEVE;SD;
LC-2019-0564631;2019-09-09;2019;SD;M;37;LEVE;SD;
LC-2019-0564679;2019-09-09;2019;SD;M;39;LEVE;SD;
LC-2019-0564224;2019-09-09;2019;SD;M;42;LEVE;SD;
LC-2019-0564710;2019-09-09;2019;SD;M;42;LEVE;SD;
LC-2019-0563683;2019-09-09;2019;SD;M;43;LEVE;SD;
LC-2019-0564390;2019-09-09;2019;SD;M;45;LEVE;SD;
LC-2019-0565733;2019-09-09;2019;SD;M;46;LEVE;SD;
LC-2019-0565450;2019-09-09;2019;SD;M;47;LEVE;SD;
LC-2019-0565665;2019-09-09;2019;SD;M;47;LEVE;SD;
LC-2019-0564613;2019-09-09;2019;SD;M;50;LEVE;SD;
LC-2019-0566015;2019-09-09;2019;SD;M;50;LEVE;SD;
LC-2019-0565476;2019-09-09;2019;SD;M;54;LEVE;SD;
LC-2019-0565679;2019-09-09;2019;SD;M;68;LEVE;SD;
LC-2019-0568459;2019-09-10;2019;SD;M;19;LEVE;SD;
LC-2019-0565098;2019-09-10;2019;SD;M;22;LEVE;SD;
LC-2019-0567622;2019-09-10;2019;SD;M;23;LEVE;SD;
LC-2019-0567520;2019-09-10;2019;SD;M;24;LEVE;SD;
LC-2019-0567985;2019-09-10;2019;SD;M;25;LEVE;SD;
LC-2019-0568600;2019-09-10;2019;SD;M;25;LEVE;SD;
LC-2019-0572498;2019-09-10;2019;SD;M;26;LEVE;SD;
LC-2019-0568201;2019-09-10;2019;SD;M;27;LEVE;SD;
LC-2019-0568231;2019-09-10;2019;SD;M;29;LEVE;SD;
LC-2019-0568326;2019-09-10;2019;SD;M;31;LEVE;SD;
LC-2019-0567566;2019-09-10;2019;SD;M;34;LEVE;SD;
LC-2019-0567984;2019-09-10;2019;SD;M;35;LEVE;SD;
LC-2019-0567429;2019-09-10;2019;SD;M;38;LEVE;SD;
LC-2019-0566341;2019-09-10;2019;SD;M;41;LEVE;SD;
LC-2019-0567191;2019-09-10;2019;SD;M;42;LEVE;SD;
LC-2019-0567365;2019-09-10;2019;SD;M;42;LEVE;SD;
LC-2019-0568300;2019-09-10;2019;SD;M;47;LEVE;SD;
LC-2019-0568046;2019-09-10;2019;SD;M;67;LEVE;SD;
LC-2019-0568027;2019-09-10;2019;SD;M;81;LEVE;SD;
LC-2019-0567553;2019-09-10;2019;SD;M;SD;LEVE;SD;
LC-2019-0568152;2019-09-10;2019;SD;M;SD;LEVE;SD;
LC-2019-0568264;2019-09-10;2019;SD;M;SD;LEVE;SD;
LC-2019-0568264;2019-09-10;2019;SD;M;SD;LEVE;SD;
LC-2019-0568264;2019-09-10;2019;SD;M;SD;LEVE;SD;
LC-2019-0568699;2019-09-10;2019;SD;M;SD;LEVE;SD;
LC-2019-0568801;2019-09-11;2019;MOTO;M;37;GRAVE;SD;
